LevelId,MainWord,Word,SplitWords,ImageIds,LevelDifficulty,IncludedLetters,ExcludedLetters,Gameplay Letter,FB Image
1749,Henpeck,Hen;Pack,,NA,2,,,12,img5ed2069f44a3a.jpg;img5ed2069f44d48.jpg
1750,Snowstorm,Snow;Storm,,NA,0,,,12,img5e3abae976a24.jpg;img5e42a8e1192aa.jpg
1751,Hookworm,Hook;Worm,,NA,1,,,16,img5ed21855955a7.jpg;img5e42883855308.jpg
1752,Carhop,Car;Hop,,NA,1,,,10,img5ed21995f3f1c.jpg;img5ed2199600168.jpg
1753,Pinup,Pin;Up,,NA,0,,,10,img5e3c07c1b7d15.jpg;img5e2c3550517b1.jpg
1754,Backtrack,Back;Track,,NA,2,,,16,img5e4bb559ee74e.jpg;img5ecb57b4eaf45.jpg
1755,Watchdog,Watch;Dog,,NA,1,,,14,img5e638762ba913.jpg;img5e4d15a3e9ca5.jpg
1756,Sugarcane,Sugar;Can,,NA,0,,,12,img5ed220cdc7fd8.jpg;img5e41594ef2cf3.jpg
1757,Fanatic,Fan;Attic,,NA,1,,,10,img5e42591dc1cea.jpg;img5ed224f066f0a.jpg
1758,Bootstrap,Boot;Strap,,NA,1,,,14,img5ed2264fdc390.jpg;img5ed2264fdc72f.jpg
1759,Hornet,Horn;Net,,NA,0,,,10,img5e57954859586.jpg;img5ed22deeb8400.jpg
1760,Daytime,Day;Time,,NA,2,,,12,img5e3c14ad86da1.jpg;img5e37c07fdecad.jpg
1761,Cheeseburger,Cheese;Burger,,NA,0,,,16,img5ed230b54167c.jpg;img5ed230b5413f8.jpg
1762,Spillway,Spill;Way,,NA,1,,,12,img5ed2333f97b19.jpg;img5e5cd06ab93ea.jpg
1763,Crosstown,Cross;Town,,NA,2,,,14,img5ed4c4ee90988.jpg;img5ed4c4ee9471d.jpg
1764,Daybed,Day;Bed,,NA,0,,,10,img5e451d5cbcf7c.jpg;img5e33ba5958d8b.jpg
1765,Slowdown,Slow;Down,,NA,1,,,12,img5ebbc03491a17.jpg;img5e4bc9728ebf5.jpg
1766,Cornstalk,Corn;Stalk,,NA,2,,,14,img5e38fc8abac46.jpg;img5ed6510a3e5ba.jpg
1767,Superman,Super;Man,,NA,0,,,12,img5e3a90db73030.jpg;img5e39526234f04.jpg
1768,Dishwater,Dish;Water,,NA,2,,,16,img5e4e3121b5ce9.jpg;img5e2e8f9e2635d.jpg
1769,Earache,Ear;Ache,,NA,0,,,12,img5e2eb91b67b97.jpg;img5ec39d4866201.jpg
1770,Pasteboard,Paste;Board,,NA,1,,,12,img5e2ffa3e73579.jpg;img5e3d0fd50a1b2.jpg
1771,Overspread,Over;Spread,,NA,1,,,14,img5e329d13b5d26.jpg;img5ed4d56223bad.jpg
1772,Housework,House;Work,,NA,0,,,12,img5e7499f9c78af.jpg;img5e301c3164dc2.jpg
1773,Slumlord,Slum;Lord,,NA,2,,,14,img5ed4d94162ecb.jpg;img5e3c1cdc9befa.jpg
1774,Fishtail,Fish;Tail,,NA,1,,,16,img5ed8a1b58317c.jpg;img5ec394fa7aceb.jpg
1775,Whitewall,White;Wall,,NA,0,,,12,img5ed8a2a2cfa5b.jpg;img5ed8a2a2cf429.jpg
1776,Passkey,Pass;Key,,NA,1,,,12,img5e3a8d650d6b8.jpg;img5ed8a4f0b28c1.jpg
1777,Wartime,War;Time,,NA,2,,,14,img5ed8a47feb200.jpg;img5e37c07fde9b3.jpg
1778,Bedroll,Bed;Roll,,NA,0,,,10,img5ed8aec096564.jpg;img5e3918c40f63e.jpg
1779,Lapland,Lap;Land,,NA,1,,,12,img5ed8ae69b302e.jpg;img5e2fe6e285c1f.jpg
1780,Mainspring,Man;Spring,,NA,2,,,16,img5ed8b2895d135.jpg;img5ed8b2895da40.jpg
1781,Longhand,Long;Hand,,NA,0,,,12,img5ed8b3c69aa71.jpg;img5ed8b3c69a8b4.jpg
1782,Wastebasket,Waste;Basket,,NA,1,,,14,img5ed8b7a7c40ad.jpg;img5ed8b7a7c3fc5.jpg
1783,Upbeat,Up;Beat,,NA,0,,,8,img5e3a81953d973.jpg;img5ed8ba7c30c3f.jpg
1784,Waistline,Waist;Line,,NA,0,,,12,img5e4cd9974b983.jpg;img5ed8bad99cd15.jpg
1785,Timeshare,Time;Share,,NA,1,,,14,img5ed8bb5920961.jpg;img5ed8bb592059e.jpg
1786,Sisterhood,Sister;Hood,,NA,1,,,14,img5ed8bc282ec4e.jpg;img5ed8bc282eb7f.jpg
1787,Playback,Play;Back,,NA,0,,,12,img5e2c345e12165.jpg;img5e3907603c193.jpg
1788,Headroom,Head;Room,,NA,0,,,12,img5e54f2b34aaa3.jpg;img5ed9e0b39d464.jpg
1789,Rearward,Rear;Ward,,NA,1,,,12,img5ed9e1c06bb2b.jpg;img5e51151becd81.jpg
1790,Skintight,Skin;Tight,,NA,2,,,14,img5e300b577b060.jpg;img5ed9e2701f965.jpg
1791,Bluebird,Blue;Bird,,NA,0,,,10,img5ed9e3321503d.jpg;img5ed9e332147a6.jpg
1792,Footlocker,Foot;Locker,,NA,1,,,16,img5ed9e5a655472.jpg;img5ed9e5a654d34.jpg
1793,Patchwork,Patch;Work,,NA,1,,,14,img5ed9e65fa686e.jpg;img5ed9e65fa718d.jpg
1794,Jackson,Jack;Son,,NA,0,,,10,img5e3d5a4e4c1cc.jpg;img5ebf8f704b229.jpg
1795,Lawmaker,Law;Maker,,NA,2,,,12,img5e3968e14f341.jpg;img5e5e5fa0def62.jpg
1796,Firewater,Fire;Water,,NA,1,,,14,img5e4bbb16019f1.jpg;img5e2e8f9e22be0.jpg
1797,Blacktop,Black;Top,,NA,0,,,12,img5e2be4ceeb24a.jpg;img5ee85c53ea18a.jpg
1798,Income,In;Come,,NA,1,,,12,img5eb519c6ac415.jpg;img5e3bea4b97670.jpg
1799,Airfield,Air;Field,,NA,1,,,14,img5e31584299ddd.jpg;img5edf3b05859e3.jpg
1800,Bookmobile,Book;Mobile,,NA,0,,,14,img5edf3a2c5b122.jpg;img5e33c740acb0c.jpg
1801,Downbeat,Down;Beat,,NA,0,,,10,img5e3b9f3b7ae91.jpg;img6041cc59ba4ee.jpg
1802,Flagship,Flag;Ship,,NA,1,,,12,img6045aba11c3f6.jpg;img6045aba11c2cf.jpg
1803,Airliner,Air;Liner,,NA,1,,,12,img5ee1bf8defbda.jpg;img5ec279c7b28e3.jpg
1804,Onetime,One;Time,,NA,0,,,8,img5e37d98a0b934.jpg;img5ee1c0f60a867.jpg
1805,Walrus,Wall;Rush,,NA,2,,,12,img6045ad3a607be.jpg;img6045ad3a60b14.jpg
1806,Workbook,Work;Book,,NA,0,,,10,img5e43cd3c8c784.jpg;img5ee1c418bc211.jpg
1807,Sidecar,Side;Car,,NA,1,,,10,img5ebbd0cec1382.jpg;img5e30071456b24.jpg
1808,Blackball,Black;Ball,,NA,0,,,12,img5ee1c50895f8c.jpg;img5ee1c50896247.jpg
1809,Repairman,Repair;Man,,NA,1,,,14,img5ee1c6b3d52e4.jpg;img5ee1c6b3d5167.jpg
1810,Playmate,Play;Mat,,NA,1,,,12,img5ee1c8104e075.jpg;img5ee1c8104e131.jpg
1811,Stepfather,Step;Father,,NA,0,,,14,img5ee1c96bbcc64.jpg;img5ee1c96bbcb19.jpg
1812,Heron,Hair;On,,NA,2,,,10,img6045aef9ef47e.jpg;img6045aef9ef730.jpg
1813,Spacesuit,Space;Suit,,NA,0,,,14,img5ee1cbef10ad1.jpg;img5ee1cbef10b93.jpg
1814,Pitfall,Pit;Fall,,NA,2,,,12,img5ee1cdf84f61a.jpg;img60471f76e2a9e.jpg
1815,Hotbed,Hot;Bed,,NA,0,,,8,img5ee1d3d8bf850.jpg;img5e391503b6cb1.jpg
1816,Overboard,Over;Board,,NA,1,,,12,img5e329d13b5f23.jpg;img5e4ccbd0f3f42.jpg
1817,Newsreel,News;Reel,,NA,1,,,14,img5ee1cfee9b6b5.jpg;img5ee1cfee9b372.jpg
1818,Restroom,Rest;Room,,NA,0,,,12,img5ee45f901a235.jpg;img5ee45f901b24f.jpg
1819,Deathbed,Death;Bed,,NA,2,,,12,img5ee4627122d2b.jpg;img5ee4627126cf4.jpg
1820,Paperclip,Paper;Clip,,NA,0,,,10,img5ee46336c2430.jpg;img5ee46336c2119.jpg
1821,Housetop,House;Top,,NA,1,,,12,img5ee463ee6e89c.jpg;img5ee463ee67821.jpg
1822,Shipload,Ship;Load,,NA,2,,,14,img5ee465b300e14.jpg;img5e468f85032a6.jpg
1823,Schoolbook,School;Book,,NA,0,,,12,img5ecccf4703c57.jpg;img5ee466a941a4c.jpg
1824,Foothold,Foot;Hold,,NA,1,,,14,img5ee4674412748.jpg;img5ee467441242b.jpg
1825,Whitewash,White;Wash,,NA,0,,,12,img5ee46961c580d.jpg;img5ee46961c64af.jpg
1826,Stonewall,Stone;Wall,,NA,2,,,14,img5ee469ed1a89c.jpg;img5ee469ed157b7.jpg
1827,Fireproof,Fire;Proof,,NA,1,,,12,img5ee46ae7ee87e.jpg;img5e5a54e77df01.jpg
1828,Knighthood,Knight;Hood,,NA,0,,,12,img5ee85201533e3.jpg;img5ecd2d6f4a79b.jpg
1829,Windpipe,Wind;Pipe,,NA,1,,,10,img5ee855da69762.jpg;img5ee855da67a03.jpg
1830,Leftover,Left;Over,,NA,2,,,12,img5ee857308d59a.jpg;img5e329d13b5e49.jpg
1831,Classmate,Class;Mat,,NA,0,,,12,img5ee859696df10.jpg;img5e4111c928b03.jpg
1832,Standby,Stand;Bye,,NA,1,,,8,img5ee85a9ac00d8.jpg;img5eb5145865770.jpg
1833,Blockage,Block;Age,,NA,1,,,10,img6045afe0209b9.jpg;img6045afe02686a.jpg
1834,Tiptop,Tip;Top,,NA,0,,,8,img5ee85c53ea427.jpg;img5ee85c53ea18a.jpg
1835,Slideshow,Slide;Show,,NA,2,,,14,img5ee85ffd9462d.jpg;img5ee85ffd9458a.jpg
1836,Hayloft,Hay;Loft,,NA,1,,,10,img5ee864674a129.jpg;img5ee864674a2ec.jpg
1837,Footwear,Foot;Wear,,NA,0,,,10,img5ee8677b60350.jpg;img5e3aa14764344.jpg
1838,Stockroom,Stock;Room,,NA,1,,,14,img5e4d172d9d0be.jpg;img5ee86856def9a.jpg
1839,Poolside,Pool;Side,,NA,1,,,12,img6045b1b5d8569.jpg;img6045b1b5d83e0.jpg
1840,Uphill,Up;Hill,,NA,0,,,8,img5e2c3550519d4.jpg;img5ee86b962ee55.jpg
1841,Streetcar,Street;Car,,NA,2,,,12,img5eeafb2580d3f.jpg;img5eeafb257c201.jpg
1842,Gunfire,Gun;Fire,,NA,0,,,10,img5e5670794c5a7.jpg;img5eeafd70b053e.jpg
1843,Breadfruit,Bread;Fruit,,NA,1,,,12,img5eeafe8e65673.jpg;img5e37b1deebe8c.jpg
1844,Forearm,Four;Arm,,NA,1,,,12,img5eeb026f347ee.jpg;img5e3178ab25526.jpg
1845,Turnoff,Turn;Off,,NA,0,,,10,img5eeb04fe5949f.jpg;img5eb556188c9a7.jpg
1846,Knothole,Knot;Hole,,NA,2,,,14,img5f0c6732b73da.jpg;img5e3a9621c2669.jpg
1847,Gumdrop,Gum;Drop,,NA,0,,,10,img5eeb09426cce5.jpg;img5eeb09426cc47.jpg
1848,Soybean,Soy;Bean,,NA,1,,,12,img5eeb09e4a6d8f.jpg;img5eeb09e4a6a92.jpg
1849,Butterfinger,Butter;Finger,,NA,2,,,16,img5e3012300f6f5.jpg;img5eeb0c4adba3f.jpg
1850,Warlord,War;Lord,,NA,0,,,8,img5e3acab7822b7.jpg;img5eeb0d02e4624.jpg
1851,Handwriting,Hand;Writing,,NA,1,,,16,img5eeafc02e107a.jpg;img5eeafc02d86b3.jpg
1852,Bedclothes,Bed;Clothes,,NA,1,,,14,img5eeb0ec2a987b.jpg;img5eeb0ec2a9aa8.jpg
1853,Springtime,Spring;Time,,NA,0,,,12,img5eeb100e9578c.jpg;img5eeb100e95567.jpg
1854,Broadband,Broad;Band,,NA,2,,,14,img6045b2587c78a.jpg;img6045b2587c63d.jpg
1855,Carfare,Car;Fare,,NA,1,,,10,img5e390f2ded864.jpg;img5eb94ab4efe74.jpg
1856,Wireless,Wire;Lace,,NA,0,,,10,img5ef0353844ac2.jpg;img5e4a33e92e7c4.jpg
1857,Spacewalk,Space;Walk,,NA,1,,,12,img5e429e651e821.jpg;img5ec54326aed3b.jpg
1858,Hotshot,Hot;Shot,,NA,1,,,10,img5e30089c5605a.jpg;img5e6349ef4a98b.jpg
1859,Guardhouse,Guard;House,,NA,0,,,12,img5e438d71ac8e0.jpg;img5e39412605942.jpg
1860,Hardship,Hard;Ship,,NA,2,,,10,img5e4136f1c47eb.jpg;img5e4392029fe34.jpg
1861,Iceberg,Ice;Berg,,NA,0,,,8,img5e3034caaf985.jpg;img604723a15a036.jpg
1862,Housefly,House;fly,,NA,1,,,12,img5e4b8fede3496.jpg;img5e2fd7e7d53d7.jpg
1863,Locksmith,Lock;Smith,,NA,2,,,14,img5e395f6dacdf4.jpg;img5ebfcba30327a.jpg
1864,Kickstand,Kick;Stand,,NA,0,,,10,img60470cef90cac.jpg;img5e3a81953da28.jpg
1865,Wingspan,Wings;Pan,,NA,1,,,12,img5e53691f060f3.jpg;img5e32ca4dc4c6a.jpg
1866,Headrest,Head;Rest,,NA,2,,,14,img5e37a82680ef0.jpg;img5e32d44fac3c9.jpg
1867,Loudmouth,Loud;Mouth,,NA,0,,,12,img5e4a8bfe59336.jpg;img5ec28fef9141c.jpg
1868,Brotherhood,Brother;Hood,,NA,2,,,16,img6045b55139059.jpg;img6045b5513a1d8.jpg
1869,Whirlwind,Whirl;Wind,,NA,0,,,12,img5ef2e274bbddd.jpg;img5ec25ac790ca5.jpg
1870,Lovesick,Love;Sick,,NA,1,,,14,img5ef2e465dfa13.jpg;img5e749bb375b19.jpg
1871,Drugstore,Drug;Store,,NA,1,,,12,img5ef2e5818317c.jpg;img5e57ac0791943.jpg
1872,Wishbone,Wish;Bone,,NA,0,,,10,img5e3c0ac9d4618.jpg;img5ef2e6381cedd.jpg
1873,Turnkey,Turn;Key,,NA,2,,,12,img5ef2e7d7638b1.jpg;img5e3432b8d6db1.jpg
1874,Crabgrass,Crab;Grass,,NA,1,,,16,img5ef2e98eb2569.jpg;img5e5c9071f05fc.jpg
1875,Undercut,Under;Cut,,NA,0,,,10,img5e3c128b595d6.jpg;img5e2ea45bc7434.jpg
1876,Barefoot,Bar;Foot,,NA,1,,,12,img5e33c93e09370.jpg;img5ef2ea84a63fe.jpg
1877,Rainmaker,Rain;Maker,,NA,2,,,10,img5ef2ebdfda295.jpg;img5ef2ebdfda12e.jpg
1878,Supercargo,Super;Cargo,,NA,0,,,14,img5e3146dcdd659.jpg;img5ef2ecd4a9f3f.jpg
1879,Tailpiece,Tail;Piece,,NA,1,,,12,img5eb54ded00eba.jpg;img5ef2edaf79f93.jpg
1880,Horsehair,Horse;Hair,,NA,2,,,14,img5ef2eed3736a6.jpg;img5e68d7e3f232c.jpg
1881,Chalkboard,Chalk;Board,,NA,0,,,12,img5ef2efc4da6e4.jpg;img5e33ee1842580.jpg
1882,Teacake,Tea;Cake,,NA,1,,,12,img5e395d4adbb2a.jpg;img5ef2f089d2df3.jpg
1883,Anthill,Ant;Hill,,NA,1,,,10,img5e327bf5b4d8b.jpg;img5ef2f198de177.jpg
1884,Drawstring,Draw;String,,NA,0,,,12,img5ef583ff185c7.jpg;img5ebfb3fc48aaf.jpg
1885,Stockbroker,Stock;Broker,,NA,1,,,14,img5e4d172da2a03.jpg;img5ef584968d06b.jpg
1886,Pawnshop,Pawn;Shop,,NA,1,,,12,img5ef5853dcd958.jpg;img5e316caf94e49.jpg
1887,Sunrise,Sun;Rise,,NA,0,,,8,img5ef58598ed176.jpg;img5e41083ad4d46.jpg
1888,Housecoat,House;Coat,,NA,2,,,16,img5ef585ff9e787.jpg;img5e57a0d27ddb1.jpg
1889,Waterfowl,Water;Fowl,,NA,1,,,12,img5e3c101b8e517.jpg;img5ef586526ce11.jpg
1890,Snowdrift,Snow;Drift,,NA,2,,,14,img5e2af3d982a67.jpg;img5e4e48e6db77d.jpg
1891,Longhorn,Long;Horn,,NA,0,,,10,img5e4e4b4cea3a6.jpg;img5e4d099ab4601.jpg
1892,Overkill,Over;Kill,,NA,1,,,10,img5e43cc36f2a9f.jpg;img5ef587ab81b1a.jpg
1893,Lifeblood,Life;Blood,,NA,1,,,14,img5ecb8abacc9f0.jpg;img5ef5885cc028b.jpg
1894,Washcloth,Wash;Cloth,,NA,0,,,12,img5ebe96763e38c.jpg;img5e32e7e6722ec.jpg
1895,Forestland,Forest;Land,,NA,2,,,16,img5ef589baa4d4e.jpg;img5e3a66d9317bd.jpg
1896,Setback,Set;Back,,NA,1,,,10,img5e43a53b60aae.jpg;img5e42b838c9122.jpg
1897,Highball,High;Ball,,NA,0,,,10,img5e41014795f0d.jpg;img5e41478185559.jpg
1898,Inpatient,In;Patient,,NA,1,,,14,img5e2fdc48232cf.jpg;img5ef58a5747feb.jpg
1899,Shortbread,Short;Bread,,NA,1,,,14,img5e41271c61f01.jpg;img5ef58ad2deb30.jpg
1900,Handout,Hand;Out,,NA,2,,,12,img5ef58bd0bccf7.jpg;img5e33fb7cb979c.jpg
1901,Dogfish,Dog;Fish,,NA,0,,,10,img5e3c08e8d8660.jpg;img5e4a56afd7273.jpg
1902,Earwig,Ear;Wig,,NA,0,,,8,img5e31553d444ef.jpg;img5ef7537b14a3f.jpg
1903,Headhunter,Head;Hunter,,NA,1,,,14,img5ebe741f5a065.jpg;img5e3a6c4b924e0.jpg
1904,Ladybird,Lady;Bird,,NA,0,,,10,img5e4cdb5d6d0a5.jpg;img5e4a4fb24e275.jpg
1905,Goldsmith,Gold;Smith,,NA,2,,,12,img5ebf7a5f41c4f.jpg;img5ebfcba3034d8.jpg
1906,Woodcutter,Wood;Cutter,,NA,0,,,12,img5eeb130da856e.jpg;img5e57bede693d4.jpg
1907,Sandbar,Sand;Bar,,NA,1,,,10,img5e2c3647d5e78.jpg;img5e4a258623141.jpg
1908,Upload,Up;Load,,NA,0,,,8,img5e2c355051941.jpg;img5e4a1c6915990.jpg
1909,Login,Log;In,,NA,1,,,10,img5e391503b6eb9.jpg;img5e4512a7a5f81.jpg
1910,Motherboard,Mother;Board,,NA,1,,,16,img5ec25269a3eb2.jpg;img5ebfac5b8db1e.jpg
1911,Workroom,Work;Room,,NA,0,,,10,img5e4a40c00a154.jpg;img5e413d8c48509.jpg
1912,Coastline,Coast;Line,,NA,2,,,14,img5e4d3672ae7d6.jpg;img5e3801c653cfc.jpg
1913,Sheepdog,Sheep;Dog,,NA,0,,,10,img5e4299449322e.jpg;img5ebfa70a86fa4.jpg
1914,Tableland,Table;Land,,NA,2,,,14,img5e32e58cb74fc.jpg;img5e5d029ae2ebd.jpg
1915,Printout,Print;Out,,NA,0,,,10,img5e32a7ea91af8.jpg;img5e38000c8597c.jpg
1916,Woodshop,Wood;Shop,,NA,1,,,14,img604c4b1a0dfea.jpg;img604c4b1a14d00.jpg
1917,Polecat,Pole;Cat,,NA,1,,,10,img5e4e80d32f4fc.jpg;img5e3adaec34e33.jpg
1918,Treetop,Tree;Top,,NA,0,,,10,img5eba398724a9f.jpg;img5e3bbb05eac01.jpg
1919,Washstand,Wash;Stand,,NA,2,,,12,img5efc29996afce.jpg;img5efc29996b141.jpg
1920,Stepladder,Step;Ladder,,NA,0,,,12,img5e3cfd7dacaaa.jpg;img5efc31a071d81.jpg
1921,Dumbbell,Dumb;Bell,,NA,1,,,12,img5efc83ea2138e.jpg;img5e3d6ad73f930.jpg
1922,Slipcover,Sleep;Cover,,NA,0,,,10,img5e31855814646.jpg;img5e2fdaaea819b.jpg
1923,Nightshirt,Night;Shirt,,NA,0,,,12,img5e38fe7998fc4.jpg;img5efc307d05067.jpg
1924,Backwater,Back;Water,,NA,1,,,14,img5e380b3244ddb.jpg;img5e3a7f90b8303.jpg
1925,Weeknight,Week;Night,,NA,0,,,12,img604c4e08f38ae.jpg;img604c4e08f37c0.jpg
1926,Penthouse,Pant;House,,NA,2,,,14,img5e58f00b0e318.jpg;img5e2ecccc531a1.jpg
1927,Homage,Home;Age,,NA,1,,,10,img604c4f2083065.jpg;img604c4f2087f78.jpg
1928,Armhole,Arm;Hole,,NA,0,,,8,img5e4153982bfc8.jpg;img5e579c18e4363.jpg
1929,Webcast,Web;Cast,,NA,1,,,12,img5e41195dbf63a.jpg;img5e4d224a6665f.jpg
1930,Goldenrod,Golden;Rod,,NA,2,,,14,img5efc3c25e02ed.jpg;img5efc885d2d6c4.jpg
1931,Racehorse,Race;Horse,,NA,0,,,12,img5e3a48d0b344c.jpg;img5e4124626093c.jpg
1932,Pillowcase,Pillow;Cash,,NA,1,,,16,img5efc5cdb6ffe8.jpg;img5ec3a0e16baf7.jpg
1933,Carrack,Car;Rack,,NA,1,,,12,img604c51081c3e1.jpg;img604c51081d414.jpg
1934,Eggcup,Egg;Cup,,NA,0,,,8,img5e3d16865e74e.jpg;img5efc623709abc.jpg
1935,Snowdrop,Snow;Drop,,NA,2,,,14,img5efc64c7260f4.jpg;img5efc64c72617c.jpg
1936,Playpen,Play;Pen,,NA,1,,,12,img5e3023b9ab043.jpg;img5e3d5c7c6d8a7.jpg
1937,Nutshell,Nut;Shell,,NA,0,,,10,img5efc6b215c419.jpg;img5efc6b215c625.jpg
1938,Floodlight,Flood;Light,,NA,1,,,16,img604c65efe23d4.jpg;img5efc6efc4c39d.jpg
1939,Gridiron,Grid;Iron,,NA,1,,,12,img5efc6fe59a615.jpg;img5efc6fe59a4b7.jpg
1940,Nosedive,Nose;Dive,,NA,0,,,10,img5efc73f7ef84d.jpg;img5e5a4206135c8.jpg
1941,Spoilsport,Spoil;Sport,,NA,2,,,14,img5efc758f6a5ef.jpg;img5efc758f6a69e.jpg
1942,Oarsman,Oars;Man,,NA,0,,,10,img5efc78202ffce.jpg;img5e300b17e7bcd.jpg
1943,Handspring,Hand;Spring,,NA,1,,,12,img5e30366f4e48a.jpg;img5e37b1d80b5a1.jpg
1944,Shuttlecock,Shuttle;Cock,,NA,1,,,14,img604c6c5a0e61b.jpg;img5e3cf6bf587f9.jpg
1945,Flywheel,Fly;Wheel,,NA,0,,,10,img5efebbfed7331.jpg;img5efebbfec4773.jpg
1946,Bedspread,Bed;Spread,,NA,2,,,12,img5e340e8ae9ac8.jpg;img5ecca9a0c54d9.jpg
1947,Warhead,War;Head,,NA,0,,,8,img604c536ff0a35.jpg;img604c536fed957.jpg
1948,Ballet,Ball;Late,,NA,1,,,10,img5e2c2ffe882ce.jpg;img5e452607b085d.jpg
1949,Halloween,Hello;Win,,NA,2,,,12,img5efec31690962.jpg;img5e4554ae1c037.jpg
1950,Offside,Off;Side,,NA,0,,,8,img5ebfcf0ff4187.jpg;img5ec38bbe79acc.jpg
1951,Downright,Down;Right,,NA,1,,,12,img5e4249ae30c89.jpg;img5ebf9de6ab8af.jpg
1952,Pantsuit,Pant;Suit,,NA,1,,,10,img5efec894ddad7.jpg;img5e4630f02658a.jpg
1953,Hangout,Hang;Out,,NA,0,,,8,img5efeccd54de59.jpg;img5e4398afb7e10.jpg
1954,Foghorn,Fog;Horn,,NA,2,,,12,img5efecbd493201.jpg;img5e4d099ab479c.jpg
1955,Seasick,Sea;Sick,,NA,1,,,14,img5e2bfd0411fa6.jpg;img5ec7ae2ea43f7.jpg
1956,Hotcake,Hot;Cake,,NA,0,,,10,img5e3418b1860ee.jpg;img5ef2f089d2eac.jpg
1957,Tollbooth,Tall;Booth,,NA,1,,,14,img5e4a1f60370a8.jpg;img5efed9bdc4d63.jpg
1958,Sawmill,Saw;Mill,,NA,1,,,12,img5e43f6e440d17.jpg;img5e415ca561c3f.jpg
1959,Breadbox,Bread;Box,,NA,0,,,10,img5f04034393418.jpg;img5f04034398036.jpg
1960,Toadstool,Toad;Stool,,NA,2,,,14,img5f040400ae670.jpg;img604c89e12f67b.jpg
1961,Workspace,Work;Space,,NA,0,,,12,img5f0404eb6e104.jpg;img5f0404eb6e831.jpg
1962,Foreshadow,Four;Shadow,,NA,1,,,16,img5e5c963b0b8b5.jpg;img5f0408be6cea8.jpg
1963,Sugarplum,Sugar;Plum,,NA,2,,,14,img5f040c4041d64.jpg;img5f040c404166d.jpg
1964,Motorcar,Motor;Car,,NA,0,,,10,img5f2930ccf183c.jpg;img5e2bd04312ad3.jpg
1965,Girlfriend,Girl;Friend,,NA,1,,,16,img5f04106d7e968.jpg;img5ec768ff920d3.jpg
1966,Watertight,Water;Tight,,NA,2,,,12,img5f0411236241c.jpg;img5ed9e2701cca7.jpg
1967,Pocketbook,Pocket;Book,,NA,0,,,12,img5f041224a323f.jpg;img5f041224a2ec1.jpg
1968,Superwoman,Super;Woman,,NA,2,,,14,img5e3ad45271dbc.jpg;img5f04131e4fc46.jpg
1969,Powerboat,Power;Boat,,NA,0,,,10,img604c931c036ac.jpg;img5f0413ec79485.jpg
1970,Outhouse,Out;House,,NA,1,,,12,img5e4e5a6d95e44.jpg;img5f0414d569a6d.jpg
1971,Bathmat,Bath;Mat,,NA,1,,,10,img5e4ba7781067d.jpg;img5e3918c40f409.jpg
1972,Snowshoe,Snow;Shoe,,NA,0,,,12,img5f041f44dee98.jpg;img5f041f44ded03.jpg
1973,Foxhole,Fox;Hole,,NA,2,,,14,img5e57a0f1ce9cc.jpg;img5e32dfce60fb8.jpg
1974,Upcoming,Up;Coming,,NA,1,,,12,img5f080a9da4952.jpg;img5e54ec5dd7dbd.jpg
1975,Nosebleed,Nose;Bleed,,NA,0,,,12,img5f080b489fddf.jpg;img5f080b489fa5f.jpg
1976,Fingertip,Finger;Tip,,NA,1,,,12,img5f080d4149f56.jpg;img604ca21f56270.jpg
1977,Windowpane,Window;Pane,,NA,2,,,14,img5e32c0f686ba7.jpg;img5f103935e9af8.jpg
1978,Roommate,Room;Mat,,NA,0,,,10,img5f080de254dff.jpg;img5f080de25500e.jpg
1979,Copywriter,Copy;Writer,,NA,1,,,12,img5e3ab625cebf6.jpg;img5e42ae22c809c.jpg
1980,Proofread,Proof;Read,,NA,2,,,12,img5ecb6de86954b.jpg;img5ec77009aa90c.jpg
1981,Doorman,Door;Man,,NA,0,,,10,img5f0811a7f2a00.jpg;img5e4100994d258.jpg
1982,Witchcraft,Witch;Craft,,NA,1,,,16,img5e302b816cce2.jpg;img5e37ca77b007b.jpg
1983,Championship,Champion;Ship,,NA,1,,,14,img5ec22ae81cc33.jpg;img5e3bb6c506c12.jpg
1984,Broomstick,Broom;Stick,,NA,0,,,12,img5f0814bb07d97.jpg;img5e108e93b088b.jpg
1985,Cowgirl,Cow;Girl,,NA,0,,,8,img5ecb53ef393d5.jpg;img5f081429bb3cb.jpg
1986,Pickpocket,Pick;Pocket,,NA,1,,,12,img5e423cd77c2f3.jpg;img5f08160f749bf.jpg
1987,Toenail,Toe;Nail,,NA,0,,,10,img5e37e05a5681d.jpg;img5f0821159500c.jpg
1988,Nightie,Nigh;Tie,,NA,2,,,14,img604c54df148f5.jpg;img604c54df1b806.jpg
1989,Headboard,Head;Board,,NA,1,,,14,img5e3a72a560a04.jpg;img5e4109283ccc0.jpg
1990,Entryway,Entry;Way,,NA,2,,,12,img5f0837f7b484d.jpg;img5e4255bf5225b.jpg
1991,Forefinger,Four;Finger,,NA,0,,,12,img5e3a92892a819.jpg;img5f082df32da36.jpg
1992,Landward,Land;Ward,,NA,1,,,12,img5f082e8e59aa4.jpg;img5e4a82c2b5cbb.jpg
1993,Waterbed,Water;Bed,,NA,1,,,14,img5e39042d1e736.jpg;img5e33ba5958d8b.jpg
1994,Hairline,Hair;Line,,NA,0,,,10,img5e68d7e3f24d6.jpg;img5e3801c653dfe.jpg
